Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
Minnesota,7/26/20,51153,1614,44431,5108,907.027267,957374,4920,3.155240162,16975.82395,9.618204211,119,172,522,179,963,1404,45,20,828,363,22,165,2564,629,3769,547,182,112,43,151,149,922,584919,77,782,657,730,464,20,85,114,194,267,4630,358,369,200,296,18,187,3587,353,799,244,15,257,361,42,12820,438
Minnesota,7/27/20,51803,1616,45198,4989,918.5528417,970726,4961,3.119510453,17212.57699,9.576665444,141,220,506,172,1038,1199,42,18,823,343,26,224,2167,448,2634,268,170,125,37,113,139,805,608125,74,592,645,590,411,22,116,80,220,229,6012,362,296,180,278,19,196,2813,320,889,240,22,226,388,26,7771,397
Minnesota,7/28/20,52281,1620,45987,4674,927.0285721,979988,5028,3.098640041,17376.80756,9.617260573,150,218,514,177,977,1107,32,20,892,391,21,200,1957,533,2823,280,181,106,39,111,145,899,648319,65,750,622,566,384,32,90,97,224,254,6375,404,261,206,274,13,198,2670,314,810,272,22,228,374,30,7927,478
Minnesota,7/29/20,52947,1629,46636,4682,938.8378532,993091,5077,3.076661567,17609.14542,9.588834117,136,207,515,187,952,1096,19,15,948,364,17,184,2054,548,2906,324,197,121,46,130,137,976,679087,72,875,663,653,397,36,96,101,249,266,6950,439,241,239,337,14,203,3127,326,918,278,17,246,391,23,8764,478
Minnesota,7/30/20,53692,1634,46965,5093,952.047935,1007882,5112,3.043283916,17871.41431,9.520971467,146,200,523,151,1026,1304,39,13,997,349,23,177,2384,538,2991,327,172,125,46,145,165,1033,679575,74,857,757,674,435,43,130,97,244,270,6720,416,301,233,276,30,205,3325,377,982,302,24,250,385,27,9758,414
Minnesota,7/31/20,54463,1640,47289,5534,965.7190398,834354,5155,3.011218625,14794.47595,9.465141472,154,221,585,144,1142,1438,55,16,996,392,18,179,2490,614,3678,442,207,177,51,186,183,1165,675163,95,870,790,840,451,42,110,102,262,347,7312,457,329,230,280,31,212,4246,381,997,308,23,291,440,36,14164,433
Minnesota,8/1/20,55188,1646,48119,5423,978.5744885,846268,5208,2.982532435,15005.73087,9.436834094,139,213,534,143,1104,1680,57,16,1024,343,18,172,2497,545,4691,464,239,115,39,183,149,1173,643720,91,983,957,929,470,33,98,114,234,332,6511,366,371,268,251,32,194,4960,384,944,306,18,274,487,37,17149,523
Minnesota,8/2/20,55947,1654,48847,5446,992.0328135,858341,5241,2.956369421,15219.80512,9.36779452,140,208,453,132,1087,1746,48,23,964,367,19,195,2602,594,3993,428,172,113,38,211,130,1005,640417,85,927,921,790,465,37,119,111,224,258,5448,403,347,231,230,32,208,4214,402,987,326,17,244,445,50,14491,507
Minnesota,8/3/20,56560,1656,49565,5339,1002.902317,872004,5298,2.927864215,15462.0727,9.367043847,122,198,493,135,1173,1691,42,27,909,359,21,183,1841,548,2787,324,119,99,40,150,153,925,658247,76,785,898,564,395,51,140,77,253,292,6353,462,194,250,259,25,225,3170,397,927,298,11,223,476,43,8209,489
Minnesota,8/4/20,57162,1660,50426,5076,1013.576772,878111,5346,2.904027151,15570.35991,9.352366957,140,154,559,140,1187,1565,36,22,940,355,15,167,1609,632,2877,293,157,96,48,94,120,901,672391,87,715,952,548,335,65,116,72,209,297,6389,530,219,221,273,25,240,3100,337,854,324,13,213,438,43,8120,551
Minnesota,8/5/20,57779,1670,51223,4886,1024.517203,887623,5373,2.890323474,15739.0234,9.299226363,152,176,541,151,1090,1616,52,25,999,373,20,229,1584,645,2933,276,182,86,45,121,137,951,675108,96,767,871,555,383,80,143,102,252,350,6749,585,217,237,311,16,249,3249,375,929,298,13,220,504,37,8434,499
Minnesota,8/6/20,58640,1677,51604,5359,1039.784156,899480,5421,2.859822647,15949.26761,9.244542974,151,165,559,134,1205,1712,46,25,967,398,24,246,1616,709,2949,358,187,88,58,135,162,1029,678476,108,838,955,722,454,66,177,70,255,384,6664,550,239,253,309,30,270,3812,371,968,265,24,226,538,45,9551,491
Minnesota,8/7/20,59185,1681,51940,5564,1049.447907,910271,5458,2.840246684,16140.60988,9.221931233,154,168,552,193,1095,2017,40,38,990,411,25,230,1983,757,3770,423,230,119,43,115,148,1165,703829,127,996,1080,909,477,38,179,78,225,421,7288,559,261,289,275,22,298,4969,413,1061,279,33,282,551,45,13690,584
Minnesota,8/8/20,60101,1689,52768,5644,1065.690102,921397,5506,2.81026938,16337.89226,9.161245237,168,166,585,175,1154,1993,50,31,1097,397,29,215,2353,748,4334,439,221,106,30,88,154,1191,640087,109,1000,1351,897,567,56,126,71,278,422,5945,574,330,271,261,18,257,5557,420,1064,281,34,252,465,49,15955,568
Minnesota,8/9/20,60898,1698,53568,5632,1079.82223,934973,5555,2.788268909,16578.61719,9.12181024,136,165,578,157,1118,1880,62,19,1040,346,25,206,1930,612,3358,368,235,86,39,110,112,982,603748,74,887,1089,725,473,53,126,70,309,373,4694,518,267,271,239,37,231,4428,372,942,253,19,235,477,53,12592,548
Minnesota,8/10/20,61516,1701,54364,5451,1090.780391,944160,5606,2.765134274,16741.51789,9.113076273,142,177,589,174,1068,1703,65,22,1196,351,26,218,1788,574,2870,353,225,120,44,106,113,953,685137,109,769,1071,646,443,60,132,87,305,372,6401,542,234,265,264,28,255,3951,331,919,281,6,246,474,37,8491,564
Minnesota,8/11/20,61839,1707,55151,4981,1096.507715,946030,5661,2.760393926,16774.67608,9.154417115,148,135,525,153,952,1649,52,34,1096,378,20,197,1805,577,3047,368,239,108,44,108,104,896,673432,115,850,1157,727,360,48,112,111,335,361,6390,552,265,241,274,15,240,3676,353,963,369,18,237,440,25,8244,574
Minnesota,8/12/20,62303,1724,55855,4724,1104.735203,952785,5711,2.767121968,16894.4534,9.166492785,161,114,572,135,898,1690,60,51,1040,323,24,196,1833,543,3281,410,250,103,39,91,112,840,641482,84,902,1136,845,387,40,121,121,286,364,6631,520,291,275,300,10,233,3559,382,1138,302,17,250,420,36,8127,572
Minnesota,8/13/20,62993,1731,56346,4916,1116.970043,963096,5742,2.747924373,17077.28448,9.115298525,182,138,719,147,1032,1912,44,44,1312,389,25,229,2448,656,3588,500,312,109,48,144,135,1022,696176,92,875,1148,991,400,51,144,129,320,416,6922,548,332,256,313,14,279,4030,486,1254,325,22,270,405,36,9809,531
Minnesota,8/14/20,63723,1739,56659,5325,1129.91415,973546,5783,2.728998949,17262.58025,9.07521617,183,154,869,170,1130,1820,52,70,1469,420,19,197,2715,703,4464,623,330,140,35,130,138,1079,696174,82,993,1156,1266,469,52,169,117,325,407,7613,604,392,243,363,12,309,5104,459,1310,368,34,281,396,39,13835,603
Minnesota,8/15/20,64413,1705,57457,5251,1142.148991,984473,5822,2.646981199,17456.33403,9.038548119,185,133,991,174,1141,1883,42,83,1375,420,27,157,3044,698,5303,658,270,153,40,110,126,1119,643736,105,983,1111,1438,499,46,155,130,292,431,6955,674,423,249,369,9,298,5661,525,1372,331,24,284,413,44,16902,587
Minnesota,8/16/20,65152,1752,58196,5204,1155.252683,994054,5851,2.689096267,17626.221,8.980537819,156,114,954,155,1097,1921,54,60,1188,416,40,139,2668,652,4338,577,266,125,52,146,134,1099,636034,94,971,864,1009,479,60,141,114,328,413,5427,538,304,257,382,18,261,4458,479,1269,293,15,300,425,39,14277,475
Minnesota,8/17/20,65716,1758,58859,5099,1165.253336,1000023,5886,2.675147605,17732.06124,8.956722868,180,114,857,129,1009,1593,62,28,1236,370,34,144,2428,569,3520,475,158,127,52,154,124,827,659946,72,772,870,786,425,52,144,117,298,430,6683,480,260,242,342,30,213,4039,364,1211,301,8,312,370,27,8121,477
Minnesota,8/18/20,66092,1767,59568,4757,1171.920437,1003306,5932,2.673545966,17790.27426,8.975367669,165,114,791,132,979,1534,53,27,1214,396,33,198,2452,577,3519,368,156,118,47,103,106,804,691220,96,781,802,787,397,45,106,91,333,422,6859,473,245,266,317,29,223,3831,337,1181,317,15,357,430,45,8165,480
Minnesota,8/19/20,66618,1784,60242,4592,1181.247287,1020926,5988,2.677954907,18102.70599,8.98856165,166,95,745,153,993,1575,47,19,1182,411,31,176,2468,647,3321,360,201,122,38,119,133,859,660723,94,731,795,781,385,53,94,110,297,414,7037,487,241,274,275,17,270,3837,328,1169,326,16,328,409,49,8049,506
Minnesota,8/20/20,67308,1791,60605,4912,1193.482128,1030093,6019,2.660902122,18265.25206,8.942473406,166,137,795,180,1088,1713,61,24,1258,437,25,233,2971,605,3707,432,166,128,61,166,146,1040,668283,106,850,810,938,465,55,112,109,306,453,7548,613,288,264,334,21,246,4155,384,1205,329,25,365,373,30,9407,471
Minnesota,8/21/20,68133,1799,60920,5414,1208.110742,1041537,6064,2.640423877,18468.1731,8.900239238,193,123,798,143,1199,1857,85,43,1276,400,22,210,2744,746,4596,500,175,151,66,179,149,1085,675320,118,985,831,877,556,47,111,93,267,417,8547,675,314,185,360,17,260,4925,364,1292,323,17,308,382,45,13524,522
Minnesota,8/22/20,68867,1807,61698,5362,1221.125776,1051256,6113,2.623898239,18640.50704,8.876530123,183,136,730,193,1188,1695,62,22,1364,393,29,146,3037,692,5239,516,206,141,71,149,135,1119,617915,109,987,876,942,504,55,100,117,255,408,8745,637,358,234,289,19,249,5207,411,1232,342,11,295,348,34,15996,501
Minnesota,8/23/20,69584,1813,62373,5398,1233.839371,1060320,6151,2.605484019,18801.22675,8.839675788,120,143,697,170,1101,1552,60,13,1255,372,37,143,2170,609,3916,382,147,107,72,112,111,941,572446,133,841,769,762,492,54,107,100,262,316,6694,522,297,182,288,20,191,4230,357,949,326,15,248,347,45,13508,377
Minnesota,8/24/20,70298,1817,63059,5422,1246.499772,1067810,6195,2.584710803,18934.03683,8.812483997,139,128,591,144,1000,1366,71,12,1219,355,25,159,1748,469,2937,347,137,103,54,118,160,787,600398,116,698,633,625,491,53,107,94,285,290,7013,501,291,189,288,23,256,3389,323,1056,302,12,202,347,38,7369,372
Minnesota,8/25/20,70707,1825,63725,5157,1253.752018,1072526,6238,2.58107401,19017.65931,8.822323108,134,126,561,147,939,1142,47,23,1102,332,22,153,1730,550,3069,348,132,97,68,109,194,700,602992,98,683,603,620,448,53,108,79,267,318,6866,496,264,192,292,20,272,3292,278,1007,328,9,225,353,28,7297,335
Minnesota,8/26/20,71236,1840,64374,5022,1263.132063,1079047,6274,2.58296367,19133.28742,8.807344601,153,111,584,146,951,1123,62,21,1107,332,23,130,1810,557,2974,342,164,91,51,110,197,721,609169,94,710,618,600,407,42,118,92,277,295,7166,487,274,220,299,24,261,3391,268,977,311,24,231,405,33,7739,343
Minnesota,8/27/20,72390,1855,64876,5659,1283.594391,1093490,6326,2.562508634,19389.38569,8.738776074,158,148,591,155,1003,1180,40,19,1277,344,23,151,1933,580,3123,341,164,77,72,139,164,812,614244,75,728,580,626,450,28,130,106,290,353,7142,447,304,213,293,19,235,3682,300,1013,300,33,273,439,32,9068,369
Minnesota,8/28/20,73240,1859,65204,6177,1298.666296,1101710,,2.538230475,19535.13988,,144,112,657,182,1063,1186,43,25,1162,314,27,159,1894,579,3975,416,169,114,73,138,158,833,624802,79,801,601,723,415,32,115,100,253,325,7686,468,303,183,261,10,246,4135,343,1043,265,40,258,410,27,12531,411
Minnesota,8/29/20,74257,1863,66107,6287,1316.699387,1111137,,2.508854384,19702.29618,,164,108,670,175,1142,1264,52,19,1141,352,31,123,2172,615,4334,474,177,120,63,155,134,833,576617,73,781,659,751,415,28,98,90,258,332,6735,488,370,191,237,14,208,4482,335,1030,258,20,298,445,28,16518,395
Minnesota,8/30/20,75189,1865,66916,6408,1333.225288,1122071,,2.480416018,19896.17408,,169,108,701,123,1060,1223,30,14,927,278,26,116,1934,524,3485,343,151,85,64,126,123,725,542947,60,712,576,622,377,30,212,106,342,286,5385,437,271,194,230,15,210,3467,311,1030,224,20,272,405,20,12474,330
Minnesota,8/31/20,75864,1866,67656,6342,1345.194155,1128023,,2.459664663,20001.71288,,141,101,692,181,1069,1125,38,16,1019,350,21,160,2132,526,3014,305,176,132,51,152,161,685,645854,94,676,554,695,336,37,338,106,509,310,6913,442,236,252,301,22,220,3208,330,1125,261,17,247,449,23,7907,313
Mississippi,4/12/20,2781,96,,2685,96.05534114,21413,548,3.451995685,739.6019489,19.70514204,2329,7,95,842,182,103,15,7,617,774,9,32,331,143,84,83,162,2412,7,56,16,98,36,317171,320,20,40,27,7,56,75,91,185,22,176,193,16,113,3,148,14,3104,1470,45,3,191,15,19,73,36
Mississippi,4/13/20,2942,98,,2844,101.616258,30984,549,3.331067301,1070.182916,18.66077498,4069,9,109,1122,222,112,25,8,811,826,13,36,396,170,108,72,230,4192,7,74,28,113,54,403197,396,25,41,29,9,77,81,120,217,14,221,201,29,140,8,159,13,7780,1937,40,2,256,29,29,131,22
Mississippi,4/14/20,3087,111,,2976,106.6245373,37878,596,3.595724004,1308.300687,19.30677033,3942,17,140,1142,221,107,30,8,828,1123,12,50,391,233,101,232,293,4342,8,63,21,120,57,391567,406,18,34,19,9,59,75,108,237,19,241,199,29,124,25,194,18,7657,1849,32,2,199,40,31,110,21
Mississippi,4/15/20,3360,122,,3238,116.0539181,38151,645,3.630952381,1317.730068,19.19642857,4066,13,125,1239,175,152,37,14,895,986,13,38,449,227,119,181,282,4586,9,68,33,123,74,409424,403,8,48,29,6,69,87,119,244,14,266,265,28,138,31,204,19,8315,1846,38,2,191,37,38,98,12
Mississippi,4/16/20,3624,129,,3495,125.1724402,38415,682,3.559602649,1326.84859,18.81898455,4134,10,127,1310,191,109,24,6,831,1018,7,33,457,187,123,206,316,4615,4,62,30,117,53,411135,417,15,52,18,6,58,81,89,288,24,248,270,18,158,5,192,8,8258,1747,48,3,229,35,30,104,18
Mississippi,4/17/20,3793,140,,3653,131.009676,38584,736,3.691009755,1332.685826,19.40416557,4731,12,89,1460,210,155,32,7,837,1100,14,46,419,199,81,185,241,4787,7,76,38,134,60,436303,401,21,47,24,4,54,83,103,216,26,191,212,14,126,5,170,20,8948,1804,46,4,240,35,31,114,21
Mississippi,4/18/20,3974,152,,3822,137.26139,38765,782,3.8248616,1338.93754,19.67790639,4437,12,70,1312,185,84,21,4,820,993,10,34,355,170,96,186,215,3967,8,89,19,106,44,403637,438,24,34,27,4,45,88,103,200,21,183,227,13,110,6,161,26,6281,1677,34,3,242,36,34,54,20
Mississippi,4/19/20,4274,159,,4115,147.623347,39065,808,3.72016846,1349.299497,18.90500702,3021,12,90,958,159,92,20,8,840,958,16,42,342,150,88,112,192,3006,9,69,26,111,41,321637,392,17,45,18,13,48,78,94,203,20,219,212,16,110,5,153,17,3907,1640,43,4,224,41,26,56,11
Mississippi,4/20/20,4512,169,,4343,155.8438329,51434,819,3.745567376,1776.522983,18.15159574,4176,14,124,1159,221,98,22,6,968,980,13,41,452,215,116,133,258,4542,14,68,27,114,71,416549,493,22,51,37,16,64,83,134,270,27,272,209,25,136,5,191,18,8287,1805,85,4,257,54,35,90,11
Mississippi,4/21/20,4716,183,,4533,162.8899636,52364,858,3.880407125,1808.64505,18.19338422,4801,14,161,1464,260,92,23,6,1115,1200,19,52,490,260,124,146,317,5156,11,77,22,130,61,436812,579,21,56,40,8,69,102,136,273,22,278,264,40,169,4,245,21,9367,2079,54,5,312,48,43,107,23
Mississippi,4/22/20,4894,193,,4701,169.0380581,53835,910,3.943604414,1859.453179,18.59419698,4646,11,125,1491,250,156,29,8,1085,1171,17,53,513,282,146,114,367,5255,7,84,25,151,117,432274,572,31,63,32,9,73,124,139,313,28,307,245,35,206,5,256,31,9384,2135,51,7,335,45,47,121,26
Mississippi,4/23/20,5153,201,,4952,177.9838809,55389,946,3.900640404,1913.128116,18.35823792,4314,4,115,1559,262,135,33,8,1009,1341,13,57,528,267,149,187,386,5082,9,81,40,153,150,428753,646,36,58,39,7,71,95,138,299,36,277,283,27,173,6,253,25,8915,2041,63,4,327,45,43,134,27
Mississippi,4/24/20,5434,209,,5225,187.6895806,55670,970,3.846153846,1922.833816,17.85057048,5421,5,115,1458,265,151,22,11,1185,1252,16,45,536,252,164,184,318,5745,7,91,24,108,103,466628,615,35,62,54,9,54,103,115,316,36,231,293,20,144,6,247,50,9904,2031,50,4,310,38,37,123,18
Mississippi,4/25/20,5718,221,,5497,197.4988999,58957,996,3.864987758,2036.366324,17.41867786,5067,11,99,1139,214,104,30,11,1152,1095,12,64,464,203,154,146,216,4604,6,70,21,112,94,419989,581,14,55,31,10,53,126,98,260,42,218,269,28,169,6,207,24,6826,1823,62,4,274,26,43,105,25
Mississippi,4/26/20,5911,227,,5684,204.1650922,60788,1001,3.84029775,2099.608802,16.93452884,4280,10,100,1190,189,88,36,8,1109,1017,14,67,462,176,139,154,207,3745,6,112,15,104,61,379886,546,17,53,39,11,43,103,118,232,24,188,223,17,139,6,183,26,5411,1703,88,7,203,32,36,68,23
Mississippi,4/27/20,6094,229,,5865,210.485886,63462,1060,3.757794552,2191.968378,17.39415819,4607,7,97,1357,261,100,30,15,1137,1111,16,67,495,242,163,174,294,5107,9,166,24,132,76,428293,582,11,41,47,13,70,70,153,294,47,258,282,28,180,7,221,29,9259,1846,76,5,223,43,29,127,38
Mississippi,4/28/20,6342,239,,6103,219.0517704,64412,1088,3.768527278,2224.781242,17.15547146,4754,12,85,1500,240,102,28,9,1099,1182,15,61,544,281,144,188,342,5279,11,108,39,139,76,430295,635,11,60,41,13,59,80,146,289,27,277,311,30,173,8,259,13,9150,1958,52,6,295,52,29,119,23
Mississippi,4/29/20,6569,250,3413,6319,226.8923179,66094,1126,3.805754301,2282.877281,17.14111737,4411,14,95,1463,222,112,42,8,1144,1147,9,44,550,272,169,181,299,4990,10,81,36,125,67,420080,627,19,70,30,10,56,111,191,299,37,264,292,21,166,9,240,28,9135,2102,40,7,312,50,32,140,28
Mississippi,4/30/20,6815,261,3413,3141,235.3891226,66340,1175,3.829787234,2291.374085,17.24137931,5408,20,115,1511,216,118,31,6,1281,1202,13,47,505,248,216,145,354,5878,12,72,39,123,81,447377,740,22,55,29,8,65,97,213,286,35,274,343,20,140,9,256,19,9960,2266,55,7,291,44,37,191,25
Mississippi,5/1/20,7212,281,3413,3518,249.1014456,71548,1226,3.896283971,2471.257658,16.99944537,7090,6,116,1459,154,100,18,3,1576,1177,5,25,444,230,197,121,362,6677,9,41,27,104,42,523587,613,12,47,37,5,43,112,149,264,35,239,297,18,116,1,183,17,10827,1877,43,5,221,46,39,139,37
Mississippi,5/2/20,7441,291,3413,3737,257.0110728,74475,1265,3.910764682,2572.355819,17.00040317,7786,9,112,1556,122,74,24,3,1830,1189,7,23,453,207,168,159,312,5671,9,39,15,66,57,477947,572,9,56,51,5,43,84,129,241,36,193,286,22,113,1,199,15,8512,1820,35,8,213,37,35,109,41
Mississippi,5/3/20,7550,303,3413,3834,260.7759172,77593,1298,4.013245033,2680.051091,17.19205298,6295,5,101,1270,117,83,23,2,1613,1025,6,21,308,176,155,84,224,4246,12,50,22,64,40,402357,445,15,43,34,2,36,73,110,213,30,168,193,12,111,2,174,17,5781,1652,42,5,178,37,35,101,47
Mississippi,5/4/20,7877,310,4421,3146,272.0704503,79677,1316,3.935508442,2752.032152,16.7068681,5956,9,117,1402,185,94,23,8,1579,1266,4,40,453,227,188,181,280,5973,12,53,33,85,61,473766,530,15,45,39,2,45,88,99,292,40,251,218,17,128,1,187,11,9966,2079,86,6,207,49,41,135,59
Mississippi,5/5/20,8207,342,4421,3444,283.4686029,80308,1352,4.167174363,2773.826802,16.47374193,5601,10,126,1554,205,100,23,9,1549,1168,3,56,502,212,165,168,345,6189,16,90,22,78,67,473870,543,20,57,48,6,53,89,111,296,39,263,273,32,128,1,217,26,10094,2136,70,4,176,65,59,164,40
Mississippi,5/6/20,8424,374,4421,3629,290.9637518,80525,1392,4.439696106,2781.321951,16.52421652,6039,10,117,1551,177,148,27,11,1698,1283,7,73,511,267,166,149,324,6451,6,89,23,113,65,482929,543,26,68,30,7,55,121,132,361,44,288,296,36,151,0,303,28,10523,2157,54,8,242,78,66,145,42
Mississippi,5/7/20,8686,396,4421,3869,300.0131942,80787,1442,4.559060557,2790.371393,16.60142758,6888,10,122,1438,220,127,27,8,1947,1552,6,86,508,277,150,215,356,6648,10,180,29,114,51,492072,584,48,41,43,6,56,93,142,393,48,325,288,21,215,0,314,16,10962,2203,48,8,286,74,41,167,56
Mississippi,5/8/20,9090,409,4421,4260,313.9672963,81191,1478,4.499449945,2804.325495,16.25962596,8177,10,124,1556,222,129,23,10,2128,1278,11,31,477,216,141,130,309,6068,13,200,17,109,58,482986,587,55,71,36,8,54,66,113,354,47,262,283,35,132,0,248,16,10948,2259,49,9,206,67,53,128,49
Mississippi,5/9/20,9378,421,4421,4536,323.914775,81479,1512,4.489230113,2814.272974,16.12284069,8861,14,103,1690,196,118,17,7,2486,1680,12,44,519,215,137,198,255,6301,16,183,17,106,62,494494,565,52,65,29,16,31,73,122,328,44,254,281,37,141,1,229,22,9421,2258,47,8,183,54,46,124,57
Mississippi,5/10/20,9501,430,4421,4650,328.1631773,81602,1531,4.525839385,2818.521376,16.11409325,7365,8,98,1485,219,127,19,10,2141,1486,10,35,378,162,105,197,248,5161,13,97,14,106,51,434678,506,29,45,28,4,38,85,91,317,32,227,233,28,115,1,224,27,7354,2005,41,4,178,56,52,102,58
Mississippi,5/11/20,9674,435,6268,2971,334.1385725,95885,1546,4.496588795,3311.854148,15.98097995,6622,8,106,1481,239,146,28,15,1776,1326,10,54,513,222,139,186,340,6131,8,77,23,134,66,473267,414,31,34,31,5,76,90,113,355,42,266,231,43,148,0,264,33,10219,2372,53,4,217,59,56,95,46
Mississippi,5/12/20,9908,457,6268,3183,342.220899,97692,1582,4.612434396,3374.267669,15.96689544,6727,10,147,1617,277,137,28,10,1944,1319,14,48,552,274,144,182,398,6454,15,57,25,125,61,482859,532,39,51,29,5,57,112,131,369,41,303,299,38,146,2,285,25,10071,2415,53,5,239,55,65,133,47
Mississippi,5/13/20,10090,465,6268,3357,348.5071529,100048,1616,4.60852329,3455.643571,16.01585728,7104,17,134,1547,268,150,31,15,1943,1283,15,52,572,283,147,165,355,6450,15,50,27,152,74,485456,532,20,88,27,10,63,125,109,398,46,346,305,49,222,1,346,30,10849,2420,63,5,274,65,58,145,54
Mississippi,5/14/20,10483,480,6268,3735,352.2337087,105326,1667,4.578841935,3539.00292,15.90193647,7732,11,131,1592,271,170,31,11,2143,1468,9,139,548,239,121,186,373,6167,19,67,34,146,60,478501,550,28,55,50,6,75,99,124,434,37,352,296,44,229,1,252,44,11139,2466,53,6,276,75,48,170,79
Mississippi,5/15/20,10801,493,6268,4040,362.9186576,106823,1712,4.564392186,3589.302821,15.85038422,9944,18,128,1648,288,168,26,8,3089,1484,16,79,555,266,134,137,362,6730,16,67,33,179,77,510909,540,34,84,39,7,70,126,134,448,48,358,277,45,182,3,285,43,11866,2418,59,8,292,57,63,139,72
Mississippi,5/16/20,11123,510,6268,4345,373.7380084,108476,1748,4.585093949,3644.844395,15.71518475,11473,12,116,1553,301,177,32,13,4059,1503,15,104,522,235,144,195,349,6378,14,70,33,160,61,477675,598,28,77,37,5,50,102,107,405,51,328,308,29,220,2,288,73,9664,2437,57,10,277,60,49,126,57
Mississippi,5/17/20,11296,521,6268,4507,379.5508894,113126,1773,4.612252125,3801.086572,15.69582153,9541,17,143,1386,224,190,17,12,3489,1465,13,57,445,216,114,147,318,5516,19,68,27,135,85,427620,576,31,58,45,7,47,114,89,399,54,308,270,35,231,8,274,46,7055,2343,47,7,263,52,59,99,55
Mississippi,5/18/20,11432,527,7681,3224,384.1205531,115767,1805,4.60986704,3889.825409,15.7890133,8283,15,128,1645,259,196,25,12,2649,1539,14,42,543,276,141,125,351,7010,16,84,29,155,92,498117,596,29,66,42,7,80,116,90,403,57,318,295,34,212,8,288,47,11293,2421,51,5,260,68,68,140,46
Mississippi,5/19/20,11704,554,7681,3469,393.2598805,117760,1840,4.73342447,3956.791142,15.72112098,7898,11,135,1784,311,171,27,24,2535,1513,10,59,519,309,155,170,427,7092,14,70,35,151,90,499848,612,44,58,46,7,84,86,132,450,52,331,258,37,197,6,285,45,11394,2573,74,5,287,73,60,115,40
Mississippi,5/20/20,11967,570,7681,3716,402.0968036,120680,1901,4.763098521,4054.904509,15.88535138,8389,11,127,1862,277,238,29,22,2779,1667,12,57,569,294,170,171,454,7539,15,68,36,163,87,507863,631,44,54,54,10,75,84,143,509,67,375,317,37,169,3,272,52,12147,2734,83,6,331,80,78,133,65
Mississippi,5/21/20,12222,580,7681,3961,410.664923,125970,1932,4.745540828,4232.650986,15.80756014,9611,8,132,2031,303,223,27,17,3653,1907,9,113,610,323,201,206,476,7638,14,94,32,182,105,523651,733,48,84,59,28,74,95,146,593,53,392,323,33,258,5,287,45,12925,2832,81,4,336,66,65,166,54
Mississippi,5/22/20,12625,595,7681,4349,424.2059117,137973,1966,4.712871287,4635.957407,15.57227723,13037,7,141,2700,340,226,35,17,5681,2239,9,126,619,357,218,232,480,8728,25,90,37,180,121,553296,940,37,85,57,38,64,105,215,698,52,475,391,41,312,7,432,39,13642,3086,78,5,380,64,63,143,69
Mississippi,5/23/20,13005,616,7681,4708,436.9740897,134220,1996,4.736639754,4509.854849,15.3479431,15426,8,138,2888,337,242,22,15,8389,2310,8,137,574,331,185,234,427,8607,12,87,38,180,96,487760,989,49,85,77,44,64,90,175,697,63,395,358,19,219,17,522,34,11845,3251,92,5,337,52,49,137,73
Mississippi,5/24/20,13260,625,7681,4954,445.5422091,137902,2023,4.713423831,4633.571773,15.25641026,13877,9,168,2675,304,208,22,15,8276,2102,13,103,503,264,158,208,327,7078,14,85,24,215,91,442596,942,45,65,72,43,56,106,135,650,35,354,346,28,320,9,467,47,10024,2957,66,5,334,60,39,133,70
Mississippi,5/25/20,13458,635,9401,3422,452.1951018,143917,2046,4.718383118,4835.67859,15.20285332,12152,8,158,2262,314,245,31,10,6932,2038,16,102,496,295,175,241,319,6486,24,94,35,258,89,440853,779,44,54,71,34,55,97,126,577,38,326,309,32,276,10,470,50,8616,2776,85,4,347,83,40,162,75
Mississippi,5/26/20,13731,652,9401,3678,461.3680296,147819,2070,4.748379579,4966.787617,15.07537688,9335,12,142,1829,338,249,29,12,5527,2206,11,78,513,329,172,195,422,7571,25,103,30,366,92,493623,597,36,50,84,29,83,113,176,695,43,464,294,38,338,12,508,32,12030,3061,85,6,413,109,47,207,75
Mississippi,5/27/20,14044,670,9401,3973,471.8849762,148132,2106,4.770720592,4977.304564,14.99572771,9169,13,144,1946,312,229,20,10,4999,1958,14,53,556,324,161,201,422,7736,16,90,47,268,89,495927,643,47,54,91,15,59,134,140,540,47,346,332,55,281,12,400,34,12298,2897,78,7,393,92,58,174,64
Mississippi,5/28/20,14372,693,9401,4278,482.9059298,156497,2147,4.82187587,5258.372481,14.93876983,10129,9,136,2106,334,255,21,10,5326,2146,16,51,543,361,177,227,404,8018,23,90,58,209,100,515908,684,53,57,72,12,65,98,108,479,36,324,420,35,252,4,385,34,12643,3047,97,3,395,81,53,169,59
